Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Average working hours of children, working only, ages 7-14 (hours per week)",914,95.208,0.0,float64,46,45,1,4.8,45.344,40.544000000000004,19.94,17.723,10.142,-0.14,0.751
"Average working hours of children, working only, female, ages 7-14 (hours per week)",914,95.208,0.0,float64,46,45,1,4.6,44.4,39.8,18.808,16.8,9.944,-0.009,0.862
"Average working hours of children, working only, male, ages 7-14 (hours per week)",914,95.208,0.0,float64,46,43,3,5.0,46.5,41.5,20.871,19.0,10.35,-0.218,0.674
"Community health workers (per 1,000 people)",914,95.208,0.104,float64,46,45,1,0.0,3.654,3.654,0.374,0.194,0.603,19.715,4.02
"Gross PSD, General Gov., Short-term, Loans, Nominal Value, % of GDP",914,95.208,2.188,float64,46,26,1,0.0,1.195,1.195,0.219,0.004,0.408,0.658,1.565
"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",914,95.208,0.521,float64,46,42,1,0.0,5883101473.687,5883101473.687,927750516.632,168691804.98,1479074074.968,4.046,2.066
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",915,95.312,1.562,float64,45,31,1,0.0,60.947,60.947,13.661,1.246,21.815,-0.324,1.216
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",915,95.312,1.562,float64,45,31,1,0.0,75.873,75.873,17.276,0.903,28.337,-0.479,1.182
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",915,95.312,0.0,float64,45,45,0,0.181,70.965,70.784,16.383,3.714,24.614,-0.254,1.229
"Gross PSD, Central Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, % of GDP",916,95.417,0.417,float64,44,41,1,0.0,81.18,81.18,51.854,55.366,19.718,2.347,-1.452
"Gross PSD, Financial Public Corp., All maturities, Loans, Nominal Value, % of GDP",916,95.417,0.0,float64,44,44,0,0.001,3.805,3.8040000000000003,1.382,0.935,1.173,-1.067,0.514
"Gross PSD, General Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, % of GDP",916,95.417,1.458,float64,44,31,1,0.0,81.18,81.18,39.45,50.628,28.693,-1.38,-0.478
Present value of external debt (current US$),916,95.417,0.0,float64,44,44,0,319435993.2,95554535436.4,95235099443.2,11520485157.239,4094644509.3,17651327321.775,11.549,3.036
"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",917,95.521,0.104,float64,43,43,0,0.0,9.227,9.227,2.081,0.974,2.506,1.645,1.543
"Gross PSD, Nonfinancial Public Corp., Short-term, Loans, Nominal Value, % of GDP",917,95.521,1.771,float64,43,27,1,0.0,2.114,2.114,0.654,0.294,0.769,-1.089,0.726
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",918,95.625,3.854,float64,42,6,1,0.0,0.234,0.234,0.012,0.0,0.044,17.884,4.114
"Individuals using the Internet, female (% of female population)",918,95.625,0.0,float64,42,42,0,0.657,66.509,65.852,25.229,20.194,19.29,-0.818,0.582
"Individuals using the Internet, male (% of male population)",918,95.625,0.0,float64,42,42,0,1.38,69.017,67.637,30.601,26.287,19.735,-1.057,0.339
"Gross PSD, Central Gov., Short-term, Currency and deposits, Nominal Value, % of GDP",919,95.729,3.333,float64,41,10,1,0.0,0.205,0.205,0.03,0.0,0.063,1.605,1.805
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",919,95.729,3.021,float64,41,13,1,0.0,62.622,62.622,14.472,0.0,23.266,-0.631,1.091
"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",919,95.729,3.333,float64,41,10,1,0.0,191972526.037,191972526.037,17898160.592,0.0,46725248.219,7.996,2.896
Multidimensional poverty headcount ratio (UNDP) (% of population),919,95.729,0.0,float64,41,40,1,0.9,91.0,90.1,47.02,49.9,21.922,-0.562,-0.219
"Present value of external debt (% of exports of goods, services and income)",919,95.729,0.0,float64,41,41,0,26.831,347.7,320.86899999999997,133.613,124.451,80.242,0.71,0.96
"Gross PSD, Budgetary Central Gov., Short-term, Loans, Nominal Value, % of GDP",920,95.833,2.812,float64,40,14,1,0.0,0.907,0.907,0.15,0.0,0.29,0.873,1.589
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",920,95.833,3.958,float64,40,3,1,0.0,0.137,0.137,0.004,0.0,0.022,39.935,6.317
"Gross PSD, Central Gov., All maturities, Special Drawing Rights, Nominal Value, % of GDP",921,95.938,0.0,float64,39,39,0,0.13,6.187,6.057,1.327,1.017,1.203,8.174,2.714
"Gross PSD, Central Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",921,95.938,2.812,float64,39,13,1,0.0,3.549,3.549,0.786,0.0,1.247,-0.544,1.108
"Gross PSD, Central Gov., Short-term, Other accounts payable, Nominal Value, % of GDP",921,95.938,2.812,float64,39,13,1,0.0,4.479,4.479,0.747,0.0,1.221,0.918,1.393
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",921,95.938,3.229,float64,39,9,1,0.0,1.792,1.792,0.2,0.0,0.518,4.581,2.462
"Gross PSD, Nonfinancial Public Corp., Short-term, Debt securities, Nominal Value, % of GDP",921,95.938,2.812,float64,39,13,1,0.0,7.52,7.52,1.785,0.0,2.772,-0.816,1.01
"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",921,95.938,3.438,float64,39,7,1,0.0,1318650222.686,1318650222.686,150804587.04,0.0,384377822.118,4.183,2.382
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",922,96.042,0.729,float64,38,32,1,0.0,9.52,9.52,2.983,1.574,2.717,-0.951,0.585
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",922,96.042,3.958,float64,38,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",923,96.146,0.625,float64,37,32,1,0.0,3.349,3.349,0.79,0.654,0.838,0.718,0.996
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",923,96.146,1.146,float64,37,27,1,0.0,2.76,2.76,0.76,0.633,0.702,1.058,0.999
Firms that do not report all sales for tax purposes (% of firms),924,96.25,0.0,float64,36,36,0,19.57,97.32,77.75,58.231,62.685,21.326,-0.896,-0.075
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",924,96.25,3.125,float64,36,7,1,0.0,1.012,1.012,0.074,0.0,0.202,13.491,3.459
Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),924,96.25,0.0,float64,36,36,0,30.678,98.607,67.929,80.822,82.346,15.93,2.441,-1.486
"Net official flows from UN agencies, UNIDO (current US$)",924,96.25,0.0,float64,36,35,1,-297.79,56011.401,56309.191,15734.796,11355.835,15850.191,0.44,1.093
Primary school age children out-of-school (%),924,96.25,0.0,float64,36,25,11,2.789,63.196,60.407,16.141,11.223,12.364,4.556,1.715
Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,924,96.25,0.0,float64,36,36,0,23.745,98.242,74.497,77.921,80.589,17.166,2.139,-1.388
"Gross PSD, General Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",925,96.354,0.0,float64,35,35,0,0.361,42.295,41.934000000000005,9.649,5.336,12.64,1.4,1.697
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",925,96.354,0.0,float64,35,35,0,0.309,30.775,30.465999999999998,6.627,4.841,8.24,2.052,1.707
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",925,96.354,0.104,float64,35,35,0,0.0,16.726,16.726,2.974,1.017,4.702,1.932,1.842
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",926,96.458,0.0,float64,34,34,0,0.009,10.537,10.528,4.149,3.956,2.864,-0.837,0.215
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",926,96.458,0.521,float64,34,30,1,0.0,6.282,6.282,1.509,0.778,1.575,2.617,1.696
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",926,96.458,0.521,float64,34,30,1,0.0,1.19,1.19,0.413,0.408,0.393,-1.188,0.415
"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",926,96.458,3.542,float64,34,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",926,96.458,1.25,float64,34,23,1,0.0,22671201983.457,22671201983.457,7174247129.544,2611111.548,9452241317.296,-1.577,0.654
"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",926,96.458,2.292,float64,34,13,1,0.0,152430215375.948,152430215375.948,47204183522.889,0.0,65282133717.588,-1.573,0.684
"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",926,96.458,2.188,float64,34,14,1,0.0,29768074006.004,29768074006.004,8673402786.07,0.0,12012111180.874,-1.533,0.695
"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",927,96.562,0.0,float64,33,31,2,-7.32,9.45,16.77,0.879,0.41,3.442,0.893,0.297
"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",927,96.562,0.0,float64,33,32,1,-6.11,9.78,15.89,0.286,-0.09,3.535,0.502,0.646
"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",927,96.562,0.521,float64,33,29,1,0.0,29768074006.004,29768074006.004,8969147278.101,110725965.793,12073778581.505,-1.605,0.646
"Net official flows from UN agencies, UNCDF (current US$)",927,96.562,0.0,float64,33,31,2,-12500.0,693456.173,705956.173,110816.96,19706.46,199273.16,1.79,1.785
Coverage of unemployment benefits and ALMP (% of population),928,96.667,0.0,float64,32,31,1,0.782,33.543,32.760999999999996,4.681,3.055,6.033,17.399,3.806
Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),928,96.667,0.0,float64,32,31,1,0.352,32.388,32.036,4.925,3.321,6.106,13.152,3.241
Coverage of unemployment benefits and ALMP in 4th quintile (% of population),928,96.667,0.0,float64,32,31,1,0.483,37.573,37.09,5.005,3.028,6.683,18.896,3.987
Coverage of unemployment benefits and ALMP in richest quintile (% of population),928,96.667,0.0,float64,32,31,1,0.249,54.578,54.329,5.389,2.339,9.719,22.47,4.472
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",928,96.667,0.625,float64,32,27,1,0.0,2.76,2.76,0.878,0.736,0.681,1.209,0.956
Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),929,96.771,0.0,float64,31,30,1,0.343,25.594,25.251,4.545,3.122,5.14,8.677,2.571
Coverage of unemployment benefits and ALMP in poorest quintile (% of population),929,96.771,0.104,float64,31,30,1,0.0,17.56,17.56,3.797,2.289,4.305,2.511,1.642
Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),929,96.771,0.0,float64,31,30,1,4.9,43.6,38.7,22.329,22.0,9.323,-0.317,0.011
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",930,96.875,3.021,float64,30,2,1,0.0,0.016,0.016,0.001,0.0,0.003,30.0,5.477
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",930,96.875,3.125,float64,30,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",930,96.875,3.125,float64,30,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Child employment in agriculture (% of economically active children ages 7-14),931,96.979,0.0,float64,29,29,0,14.43,95.91,81.47999999999999,79.711,83.0,15.947,9.476,-2.508
"Child employment in agriculture, female (% of female economically active children ages 7-14)",931,96.979,0.0,float64,29,29,0,3.84,97.29,93.45,74.977,76.2,18.792,6.368,-1.963
"Child employment in agriculture, male (% of male economically active children ages 7-14)",931,96.979,0.0,float64,29,28,1,26.02,96.8,70.78,83.13,86.18,14.013,9.243,-2.547
Child employment in manufacturing (% of economically active children ages 7-14),931,96.979,0.0,float64,29,29,0,0.07,5.04,4.97,1.945,1.48,1.358,-0.58,0.529
"Child employment in manufacturing, female (% of female economically active children ages 7-14)",931,96.979,0.104,float64,29,27,2,0.0,7.54,7.54,2.209,1.61,2.128,0.763,1.226
"Child employment in manufacturing, male (% of male economically active children ages 7-14)",931,96.979,0.0,float64,29,27,2,0.06,6.46,6.4,1.729,1.3,1.451,2.829,1.522
Child employment in services (% of economically active children ages 7-14),931,96.979,0.0,float64,29,29,0,2.59,81.04,78.45,16.217,13.41,15.42,10.856,2.823
"Child employment in services, female (% of female economically active children ages 7-14)",931,96.979,0.0,float64,29,28,1,2.63,91.8,89.17,20.452,19.01,17.968,8.215,2.377
"Child employment in services, male (% of male economically active children ages 7-14)",931,96.979,0.0,float64,29,29,0,1.61,69.26,67.65,13.053,9.3,13.543,10.11,2.742
"Gross PSD, Financial Public Corp., All maturities, Special Drawing Rights, Nominal Value, % of GDP",931,96.979,0.0,float64,29,29,0,0.529,6.282,5.753,1.769,1.2,1.564,2.348,1.694
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",931,96.979,0.0,float64,29,29,0,0.003,1.19,1.187,0.485,0.586,0.382,-1.201,0.172
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",931,96.979,3.021,float64,29,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",931,96.979,1.458,float64,29,16,1,0.0,95027699.0,95027699.0,12071887.622,1126775.728,23681195.894,6.055,2.504
"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",932,97.083,2.812,float64,28,2,1,0.0,0.292,0.292,0.01,0.0,0.055,28.0,5.292
"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",932,97.083,0.0,float64,28,28,0,0.002,66.327,66.325,22.069,1.048,26.474,-1.498,0.549
"Gross PSD, Financial Public Corp., Short-term, Currency and deposits, Nominal Value, % of GDP",932,97.083,0.833,float64,28,21,1,0.0,10.55,10.55,4.667,5.157,3.698,-1.273,-0.063
"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",933,97.188,2.812,float64,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP",933,97.188,2.188,float64,27,7,1,0.0,0.443,0.443,0.063,0.0,0.128,2.389,1.862
"Gross PSD, Financial Public Corp., Short-term, All instruments, Nominal Value, % of GDP",933,97.188,0.0,float64,27,27,0,0.0,55.609,55.609,25.915,10.327,24.27,-2.026,0.173
"Gross PSD, Financial Public Corp., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",933,97.188,1.562,float64,27,13,1,0.0,36.276,36.276,15.587,0.0,17.765,-2.102,0.239
"Gross PSD, Financial Public Corp., Short-term, Other accounts payable, Nominal Value, % of GDP",933,97.188,0.938,float64,27,19,1,0.0,4.945,4.945,2.025,0.003,2.311,-2.08,0.25
"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",933,97.188,0.521,float64,27,23,1,0.0,22671201983.457,22671201983.457,9034237126.092,3988466190.368,9795374942.732,-1.989,0.25
Arms exports (SIPRI trend indicator values),934,97.292,0.104,float64,26,24,2,0.0,243000000.0,243000000.0,82538461.538,78000000.0,63947622.798,0.375,0.753
Female primary school age children out-of-school (%),934,97.292,0.0,float64,26,16,10,5.174,100.0,94.826,23.554,11.281,26.403,4.142,2.142
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,934,97.292,0.0,float64,26,26,0,21.162,97.832,76.66999999999999,75.414,77.103,17.507,2.994,-1.446
"Gross PSD, Budgetary Central Gov., All maturities, Special Drawing Rights, Nominal Value, % of GDP",934,97.292,0.0,float64,26,26,0,0.529,2.76,2.231,1.081,0.976,0.59,2.147,1.551
"Gross PSD, General Gov., All maturities, Special Drawing Rights, Nominal Value, % of GDP",934,97.292,0.0,float64,26,26,0,0.529,2.76,2.231,1.081,0.976,0.589,2.156,1.554
