Feature,Dtype,# Count,# NaN,# Unique,# Dupes,Min,Max,% NaN,% Zero,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"School enrollment, tertiary, female (% gross)",float64,431,364,426,5,3.169,171.99,45.786,0.0,56.484,55.737,32.788,-0.48,0.302
"School enrollment, tertiary, male (% gross)",float64,431,364,427,4,1.137,161.732,45.786,0.0,43.793,41.027,25.475,0.984,0.703
Scientific and technical journal articles,float64,490,305,483,7,0.0,3338192.093,38.365,0.126,118282.6,1592.59,379956.275,25.365,4.605
"Secondary education, duration (years)",float64,765,30,8,8,4.0,9.0,3.774,0.0,6.384,6.0,0.85,0.115,0.427
"Secondary education, pupils",float64,514,281,507,7,1252.0,641180928.0,35.346,0.0,37999942.809,1142596.07,99556148.521,17.132,3.995
"Secondary education, teachers",float64,448,347,440,8,19.0,40276704.0,43.648,0.0,2678660.988,111704.0,6386345.126,14.736,3.697
"Secondary education, teachers (% female)",float64,446,349,440,6,5.802,88.375,43.899,0.0,56.549,59.207,16.012,0.752,-0.966
"Secondary education, teachers, female",float64,443,352,437,6,13.0,22429002.0,44.277,0.0,1478952.696,56315.0,3569899.576,14.124,3.634
"Secondary income receipts (BoP, current US$)",float64,629,166,625,4,5682755.548,1529248354355.552,20.881,0.0,61841962272.073,3767566892.315,173195638920.601,25.574,4.576
"Secondary income, other sectors, payments (BoP, current US$)",float64,631,164,627,4,4375.051,1087610574390.597,20.629,0.0,34777900052.58,870455538.251,132147321983.283,34.722,5.719
Secure Internet servers,float64,651,144,596,38,1.0,116112997.0,18.113,0.0,878318.372,2101.0,7264267.945,171.394,12.615
Secure Internet servers (per 1 million people),float64,789,6,783,6,0.288,3262663.431,0.755,0.0,26704.519,928.601,155966.264,287.081,15.853
"Self-employed, female (% of female employment) (modeled ILO estimate)",float64,701,94,693,7,0.411,97.699,11.824,0.0,42.314,35.046,30.327,-1.327,0.363
"Self-employed, male (% of male employment) (modeled ILO estimate)",float64,701,94,695,4,0.388,91.858,11.824,0.0,40.879,36.277,22.807,-1.006,0.322
"Self-employed, total (% of total employment) (modeled ILO estimate)",float64,701,94,696,5,0.394,94.618,11.824,0.0,41.526,37.052,25.841,-1.166,0.345
"Service exports (BoP, current US$)",float64,647,148,641,6,1213411.594,7960197712929.498,18.616,0.0,254533647435.378,9206860659.793,886413881465.297,33.392,5.498
"Service imports (BoP, current US$)",float64,652,143,652,0,31525081.73,7347713718123.572,17.987,0.0,240709193264.734,9696135427.443,793811971789.214,32.883,5.374
"Services, value added (% of GDP)",float64,692,103,687,5,6.448,94.148,12.956,0.0,55.33,54.474,12.861,0.876,0.231
"Services, value added (annual % growth)",float64,677,118,675,2,-100.0,76.398,14.843,0.0,4.837,4.846,6.884,99.119,-3.733
"Services, value added (constant 2015 US$)",float64,674,121,671,3,0.0,59340903129997.67,15.22,0.126,1329628004584.518,39324907578.28,4652210343605.837,69.107,7.009
"Services, value added (constant LCU)",float64,549,246,549,0,0.0,8935222000000000.0,30.943,0.126,106271086403429.48,355277910719.993,768151048961777.1,93.55,9.379
"Services, value added (current LCU)",float64,560,235,560,0,167351300.0,6.9039487e+16,29.56,0.0,354088978631641.5,515690500000.0,3818561710788618.0,234.444,14.737
"Services, value added (current US$)",float64,690,105,684,6,167351300.0,62856012914530.77,13.208,0.0,1616061813466.78,40699900682.544,5680528754584.056,49.707,6.182
"Services, value added per worker (constant 2015 US$)",float64,638,157,630,7,0.0,204748.083,19.748,0.126,25981.754,15934.048,29542.92,7.142,2.327
Sex ratio at birth (male births per female births),float64,530,265,167,63,1.011,1.163,33.333,0.0,1.052,1.051,0.019,7.066,1.644
"Share of tariff lines with international peaks, all products (%)",float64,297,498,232,3,0.0,78.565,62.642,2.013,16.643,6.926,17.549,-0.418,0.896
"Share of tariff lines with international peaks, manufactured products (%)",float64,297,498,215,3,0.0,80.265,62.642,4.151,14.714,2.948,17.933,-0.242,0.942
"Share of tariff lines with international peaks, primary products (%)",float64,297,498,232,3,0.0,81.785,62.642,2.013,24.067,18.199,20.597,-0.608,0.73
"Share of tariff lines with specific rates, all products (%)",float64,297,498,140,3,0.0,5.317,62.642,13.585,0.313,0.044,0.501,35.254,4.378
"Share of tariff lines with specific rates, manufactured products (%)",float64,297,498,104,3,0.0,2.909,62.642,18.113,0.113,0.003,0.321,33.556,5.25
"Share of tariff lines with specific rates, primary products (%)",float64,297,498,106,3,0.0,25.972,62.642,17.862,0.984,0.039,2.03,78.325,7.049
"Share of youth not in education, employment or training, female (% of female youth population)",float64,350,445,346,4,2.619,65.079,55.975,0.0,20.232,17.405,11.71,0.217,0.804
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",float64,702,93,689,11,2.647,82.589,11.698,0.0,24.977,24.489,13.225,0.72,0.691
"Share of youth not in education, employment or training, male (% of male youth population)",float64,350,445,344,6,3.053,42.149,55.975,0.0,14.413,12.878,6.97,1.562,1.256
"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",float64,702,93,688,12,1.442,48.727,11.698,0.0,16.0,13.934,7.747,1.114,0.984
"Share of youth not in education, employment or training, total (% of youth population)",float64,350,445,344,6,3.079,46.529,55.975,0.0,17.289,15.328,8.585,-0.038,0.722
"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",float64,702,93,688,14,3.079,55.619,11.698,0.0,20.393,19.785,9.646,0.161,0.564
"Short-term debt (% of exports of goods, services and primary income)",float64,400,395,379,13,0.0,135.709,49.686,1.006,20.269,17.154,19.462,9.847,2.591
Short-term debt (% of total external debt),float64,396,399,382,4,0.0,53.194,50.189,1.384,12.136,10.095,10.629,1.72,1.251
Short-term debt (% of total reserves),float64,370,425,353,12,0.0,3409.696,53.459,0.755,48.11,29.254,182.659,313.384,17.126
Social contributions (% of revenue),float64,199,596,183,16,0.055,56.287,74.969,0.0,21.55,22.317,13.212,-0.831,-0.004
Social contributions (current LCU),float64,167,628,167,0,4900000.0,183695072890386.0,78.994,0.0,3839303634295.038,62760910000.0,20383138763379.797,62.403,7.683
Statistical performance indicators (SPI): Overall score (scale 0-100),float64,555,240,554,1,23.497,95.256,30.189,0.0,69.376,69.412,16.755,-0.745,-0.335
Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),float64,651,144,20,20,10.0,100.0,18.113,0.0,76.409,80.0,22.741,-0.586,-0.698
Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),float64,561,234,332,166,0.467,100.0,29.434,0.0,69.834,67.367,20.282,0.393,-0.763
Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),float64,645,150,619,25,11.525,94.312,18.868,0.0,69.503,74.819,18.614,1.277,-1.374
Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),float64,558,237,359,169,4.575,94.175,29.811,0.0,55.828,57.642,21.803,-0.873,-0.336
Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),float64,573,222,20,20,5.0,100.0,27.925,0.0,62.993,60.0,24.706,-0.97,0.007
"Stocks traded, total value (% of GDP)",float64,204,591,198,6,0.003,1102.605,74.34,0.0,53.119,15.931,108.705,52.382,6.239
"Stocks traded, total value (current US$)",float64,204,591,198,6,220000.0,120862359480865.8,74.34,0.0,8521313039743.21,92768070000.0,20071369564813.195,8.013,2.729
"Stocks traded, turnover ratio of domestic shares (%)",float64,226,569,214,12,0.093,388.882,71.572,0.0,49.633,22.347,71.525,4.253,2.138
Subsidies and other transfers (% of expense),float64,301,494,260,30,5.193,85.741,62.138,0.0,43.062,41.847,18.042,-0.609,0.166
Subsidies and other transfers (current LCU),float64,240,555,240,0,46651723.8,1231610065259359.0,69.811,0.0,16964050569007.184,246863130121.5,100415712060321.31,96.784,9.106
Surface area (sq. km),float64,522,273,303,208,10.0,140490177.614,34.34,0.0,5330671.212,214970.0,15359053.748,31.293,4.976
"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",float64,69,726,69,0,0.71,45.5,91.321,0.0,14.195,8.89,11.748,-0.417,0.863
"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",float64,69,726,69,0,2.53,93.09,91.321,0.0,28.966,22.86,21.823,-0.095,0.807
"Survival to age 65, female (% of cohort)",float64,530,265,528,2,7.901,96.358,33.333,0.0,79.831,82.457,11.711,2.459,-1.136
"Survival to age 65, male (% of cohort)",float64,530,265,528,2,0.319,93.952,33.333,0.0,70.199,70.409,13.078,1.199,-0.554
System of national accounts in use,float64,651,144,3,3,0.0,1.0,18.113,5.66,0.777,1.0,0.311,0.091,-1.077
"Tariff rate, applied, simple mean, all products (%)",float64,297,498,222,21,0.0,26.31,62.642,0.629,6.976,5.65,5.183,0.096,0.787
"Tariff rate, applied, simple mean, manufactured products (%)",float64,297,498,217,22,0.0,27.85,62.642,1.132,6.478,5.32,5.106,0.291,0.793
"Tariff rate, applied, simple mean, primary products (%)",float64,297,498,233,11,0.0,34.5,62.642,0.629,9.872,6.6,7.267,-0.044,0.872
"Tariff rate, applied, weighted mean, all products (%)",float64,297,498,225,19,0.0,29.52,62.642,0.755,5.475,3.62,4.954,2.087,1.364
"Tariff rate, applied, weighted mean, manufactured products (%)",float64,297,498,222,19,0.0,21.85,62.642,1.132,5.11,3.76,4.548,0.816,1.132
"Tariff rate, applied, weighted mean, primary products (%)",float64,297,498,225,18,0.0,48.84,62.642,1.006,6.728,3.88,7.445,6.718,2.162
"Tariff rate, most favored nation, simple mean, all products (%)",float64,298,497,196,21,0.0,31.54,62.516,0.503,8.542,7.61,4.604,1.844,0.902
"Tariff rate, most favored nation, simple mean, manufactured products (%)",float64,298,497,180,26,0.0,33.23,62.516,1.006,7.559,6.36,4.68,2.523,1.054
"Tariff rate, most favored nation, simple mean, primary products (%)",float64,298,497,195,21,0.0,33.35,62.516,0.503,11.414,10.21,6.349,1.337,1.007
"Tariff rate, most favored nation, weighted mean, all products (%)",float64,297,498,227,20,0.0,29.52,62.642,0.503,7.448,6.43,5.028,1.312,1.093
"Tariff rate, most favored nation, weighted mean, manufactured products (%)",float64,297,498,215,22,0.0,26.8,62.642,1.006,6.832,5.79,4.524,1.078,0.958
"Tariff rate, most favored nation, weighted mean, primary products (%)",float64,297,498,233,13,0.0,48.84,62.642,0.629,9.561,7.65,8.206,4.483,1.808
Tax revenue (% of GDP),float64,298,497,296,2,0.535,34.956,62.516,0.0,16.359,15.847,5.948,-0.192,0.274
Tax revenue (current LCU),float64,243,552,243,0,76965109.78,2273166824777960.0,69.434,0.0,24141960118905.203,337797140000.0,179635295151546.38,122.875,10.769
Taxes less subsidies on products (constant LCU),float64,520,275,518,2,-202876490500.0,779548000000000.0,34.591,0.252,12314088864879.707,38564765800.0,76666400433255.05,57.569,7.478
Taxes less subsidies on products (current LCU),float64,530,265,529,1,-976372767200.0,3796638000000000.0,33.333,0.252,27998967586187.31,61877500000.0,225314210197360.66,180.899,12.503
Taxes less subsidies on products (current US$),float64,528,267,527,1,-10669658015.4,829217085000.0,33.585,0.252,26612390726.959,2782432401.545,71425989418.596,39.041,5.279
Taxes on exports (% of tax revenue),float64,76,719,76,0,0.0,19.303,90.44,0.0,2.804,0.208,5.324,2.583,1.99
Taxes on exports (current LCU),float64,76,719,76,0,127.95,39819938924131.0,90.44,0.0,1183590967790.22,831028396.565,6005265996452.357,35.429,5.994
Taxes on goods and services (% of revenue),float64,307,488,271,30,1.823,63.127,61.384,0.0,32.462,32.657,10.662,0.564,-0.249
Taxes on goods and services (% value added of industry and services),float64,234,561,234,0,0.402,24.792,70.566,0.0,10.612,10.561,4.888,-0.234,0.287
Taxes on goods and services (current LCU),float64,242,553,242,0,45839244.11,1103076547902560.0,69.56,0.0,11435937481388.13,116578400000.0,86542270981352.08,126.989,11.0
"Taxes on income, profits and capital gains (% of revenue)",float64,303,492,263,32,0.23,67.857,61.887,0.0,26.435,25.665,11.839,0.928,0.6
"Taxes on income, profits and capital gains (% of total taxes)",float64,238,557,238,0,0.633,92.824,70.063,0.0,39.531,38.168,16.635,0.883,0.58
"Taxes on income, profits and capital gains (current LCU)",float64,238,557,238,0,26304612.6,998213803714799.0,70.063,0.0,11028470066001.174,143009463969.5,81303712344819.55,113.281,10.313
Taxes on international trade (% of revenue),float64,253,542,220,29,-0.008,37.6,68.176,0.0,6.12,3.726,6.694,3.592,1.811
Taxes on international trade (current LCU),float64,201,594,201,0,-1199480.936,90147888278848.0,74.717,0.0,1353279582976.098,16945000000.0,8231752654420.641,96.317,9.681
"Technical cooperation grants (BoP, current US$)",float64,275,520,274,1,530000.0,21214870000.0,65.409,0.0,245925600.0,59810000.0,1787365011.47,134.081,11.604
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),float64,24,771,22,1,5.3,35.2,96.981,0.0,18.839,19.35,9.21,-0.86,0.327
Terms of trade adjustment (constant LCU),float64,478,317,471,1,-1585600410845233.8,479453875270286.0,39.874,1.006,-5806536570629.324,2676352.311,97488132168978.88,173.141,-11.746
Terrestrial and marine protected areas (% of total territorial area),float64,473,322,329,140,0.0,99.957,40.503,0.755,14.307,10.994,16.219,10.324,2.708
Terrestrial protected areas (% of total land area),float64,474,321,456,13,0.0,61.521,40.377,0.881,17.536,15.496,12.462,0.752,0.935
"Tertiary education, academic staff (% female)",float64,351,444,344,7,6.096,80.74,55.849,0.0,43.736,44.667,12.083,1.001,-0.567
Textiles and clothing (% of value added in manufacturing),float64,92,703,92,0,0.0,30.859,88.428,0.126,5.477,2.969,6.072,4.648,2.105
Time required to obtain an operating license (days),float64,101,694,95,5,2.1,151.4,87.296,0.0,31.082,21.5,27.912,5.526,2.259
Time spent dealing with the requirements of government regulations (% of senior management time),float64,103,692,97,6,0.0,26.2,87.044,0.126,8.348,7.9,4.418,2.61,1.027
Time to obtain an electrical connection (days),float64,14,781,13,1,5.5,104.2,98.239,0.0,35.593,22.8,30.587,0.886,1.435
Total debt service (% of GNI),float64,448,347,435,12,0.003,44.901,43.648,0.0,5.188,3.617,5.245,12.455,2.965
"Total debt service (% of exports of goods, services and primary income)",float64,378,417,378,0,0.169,105.357,52.453,0.0,15.708,12.674,12.533,10.094,2.404
Total fisheries production (metric tons),float64,476,319,472,4,130.69,216986542.46,40.126,0.0,9543838.965,148656.42,33306429.195,19.419,4.433
Total greenhouse gas emissions excluding LULUCF (% change from 1990),float64,705,90,691,11,-77.689,4561.946,11.321,0.0,127.739,84.46,332.076,103.577,9.129
Total greenhouse gas emissions excluding LULUCF (Mt CO2e),float64,753,42,735,15,0.001,52962.901,5.283,0.0,1956.959,48.22,6324.468,25.224,4.728
Total greenhouse gas emissions including LULUCF (Mt CO2e),float64,3,792,3,0,51737.723,54500.707,99.623,0.0,52692.165,51838.065,1567.047,.,1.724
Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),float64,753,42,744,9,0.06,84.713,5.283,0.0,6.442,4.563,8.248,33.464,4.778
Total natural resources rents (% of GDP),float64,245,550,227,2,0.0,61.035,69.182,2.264,6.697,2.547,9.51,5.959,2.215
Total reserves (% of total external debt),float64,373,422,356,14,0.813,1110.236,53.082,0.0,62.433,39.756,98.404,64.956,7.269
"Total reserves (includes gold, current US$)",float64,477,318,477,0,44271185.588,3449544415518.98,40.0,0.0,99267049608.514,8410394831.453,326279789170.289,66.216,7.346
Total reserves in months of imports,float64,588,207,586,2,0.07,36.814,26.038,0.0,5.922,5.073,4.229,5.986,1.708
Total reserves minus gold (current US$),float64,477,318,477,0,44271185.588,3313920330628.85,40.0,0.0,83223067796.055,7340620173.397,298417493536.152,82.087,8.329
Trade (% of GDP),float64,645,150,641,4,2.474,402.46,18.868,0.0,90.326,75.79,57.641,8.577,2.447
Trade in services (% of GDP),float64,651,144,649,2,2.005,329.077,18.113,0.0,26.683,16.25,32.849,31.336,4.566
"Trademark applications, nonresident, by count",float64,124,671,124,0,140.0,2897100.0,84.403,0.0,43971.911,7632.0,262358.281,116.343,10.646
"Trademark applications, resident, by count",float64,123,672,123,0,3.0,15285200.0,84.528,0.0,244490.415,5520.0,1600163.61,72.552,8.374
Trained teachers in lower secondary education (% of total teachers),float64,196,599,142,5,0.0,100.0,75.346,0.126,83.939,86.813,18.3,3.368,-1.688
"Trained teachers in lower secondary education, female (% of female teachers)",float64,198,597,141,7,0.0,100.0,75.094,0.252,82.925,86.89,20.769,4.367,-1.962
"Trained teachers in lower secondary education, male (% of male teachers)",float64,198,597,141,6,0.0,100.0,75.094,0.503,82.231,86.579,21.14,3.916,-1.866
Trained teachers in preprimary education (% of total teachers),float64,276,519,210,7,0.0,100.0,65.283,0.252,78.915,83.801,22.859,1.787,-1.441
"Trained teachers in preprimary education, female (% of female teachers)",float64,269,526,203,7,0.0,100.0,66.164,0.252,79.026,85.633,23.189,1.745,-1.455
"Trained teachers in preprimary education, male (% of male teachers)",float64,251,544,166,13,0.0,100.0,68.428,0.881,73.137,76.997,26.933,0.5,-1.04
Trained teachers in primary education (% of total teachers),float64,344,451,269,6,0.0,100.0,56.73,0.126,84.676,89.052,17.208,4.167,-1.792
"Trained teachers in primary education, female (% of female teachers)",float64,331,464,259,6,0.0,100.0,58.365,0.126,84.655,88.714,17.322,4.498,-1.85
"Trained teachers in primary education, male (% of male teachers)",float64,331,464,257,7,0.0,100.0,58.365,0.126,83.038,88.3,18.551,3.301,-1.643
