Feature,Dtype,# Count,# NaN,# Unique,# Dupes,Min,Max,% NaN,% Zero,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Secondary income receipts (BoP, current US$)",float64,181,74,181,0,5682755.548,196648000000.0,29.02,0.0,13088768315.124,3524020000.0,29169895545.05,21.968,4.433
"Secondary income, other sectors, payments (BoP, current US$)",float64,185,70,185,0,16470000.0,297016000000.0,27.451,0.0,15057495173.389,3101081929.582,39331971428.57,32.499,5.362
Secure Internet servers,float64,252,3,251,1,3.0,62879335.0,1.176,0.0,1245445.476,27057.5,6453625.188,75.132,8.56
Secure Internet servers (per 1 million people),float64,252,3,252,0,64.992,3262663.431,1.176,0.0,67218.302,19424.342,267827.308,97.469,9.398
"Self-employed, female (% of female employment) (modeled ILO estimate)",float64,186,69,186,0,0.411,41.824,27.059,0.0,11.024,9.633,6.82,4.175,1.763
"Self-employed, male (% of male employment) (modeled ILO estimate)",float64,186,69,186,0,0.388,45.913,27.059,0.0,17.118,17.323,8.232,0.981,0.51
"Self-employed, total (% of total employment) (modeled ILO estimate)",float64,186,69,186,0,0.394,44.321,27.059,0.0,14.302,13.571,7.473,2.215,1.064
"Service exports (BoP, current US$)",float64,190,65,190,0,9501000.0,1026593000000.0,25.49,0.0,89024643423.89,25604190552.539,155845134763.751,13.55,3.311
"Service imports (BoP, current US$)",float64,190,65,190,0,41815000.0,748195000000.0,25.49,0.0,78208294491.514,23636464339.514,126651768274.384,8.67,2.716
"Services, value added (% of GDP)",float64,197,58,197,0,19.27,91.813,22.745,0.0,64.854,64.541,12.918,0.527,-0.072
"Services, value added (annual % growth)",float64,187,68,187,0,-18.576,76.398,26.667,0.0,5.356,4.873,6.961,59.385,5.673
"Services, value added (constant 2015 US$)",float64,184,71,184,0,168301320.194,3179431597926.736,27.843,0.0,350231772362.211,89104305937.952,604403061735.943,6.816,2.598
"Services, value added (constant LCU)",float64,187,68,187,0,171196179.305,1144020655160200.0,26.667,0.0,25724385961697.99,223948205000.0,145546658128665.0,49.509,6.973
"Services, value added (current LCU)",float64,197,58,197,0,178846646.876,1306514400000000.0,22.745,0.0,27758190897889.547,158081000000.0,158485469816254.56,53.235,7.216
"Services, value added (current US$)",float64,197,58,197,0,178846646.876,18092318398000.0,22.745,0.0,433700899138.706,70443818172.843,1412185513792.796,125.953,10.29
"Services, value added per worker (constant 2015 US$)",float64,160,95,160,0,13869.919,204748.083,37.255,0.0,62549.019,53619.762,35194.252,3.154,1.461
Sex ratio at birth (male births per female births),float64,170,85,41,36,1.028,1.163,33.333,0.0,1.056,1.054,0.019,17.13,3.5
"Share of tariff lines with international peaks, all products (%)",float64,116,139,58,3,0.0,78.565,54.51,3.529,8.203,3.965,13.57,9.752,3.06
"Share of tariff lines with international peaks, manufactured products (%)",float64,116,139,45,3,0.0,80.265,54.51,8.627,5.491,0.325,14.758,10.868,3.289
"Share of tariff lines with international peaks, primary products (%)",float64,116,139,58,3,0.0,72.784,54.51,3.529,15.259,12.958,12.887,3.781,1.527
"Share of tariff lines with specific rates, all products (%)",float64,116,139,54,3,0.0,5.317,54.51,5.098,0.568,0.692,0.602,34.723,4.725
"Share of tariff lines with specific rates, manufactured products (%)",float64,116,139,45,3,0.0,2.909,54.51,8.627,0.12,0.039,0.312,56.387,6.719
"Share of tariff lines with specific rates, primary products (%)",float64,116,139,46,3,0.0,25.972,54.51,8.235,1.901,2.284,2.644,60.205,6.731
"Share of youth not in education, employment or training, female (% of female youth population)",float64,141,114,141,0,2.619,48.884,44.706,0.0,11.551,10.343,6.159,9.134,2.157
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",float64,186,69,185,1,2.647,52.938,27.059,0.0,13.375,11.3,8.067,6.261,1.889
"Share of youth not in education, employment or training, male (% of male youth population)",float64,141,114,141,0,3.053,33.366,44.706,0.0,10.7,10.387,4.244,5.388,1.451
"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",float64,186,69,182,4,1.442,38.277,27.059,0.0,11.227,10.684,6.1,6.672,2.132
"Share of youth not in education, employment or training, total (% of youth population)",float64,141,114,141,0,3.079,40.986,44.706,0.0,11.079,10.236,4.916,9.032,2.017
"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",float64,186,69,185,1,3.079,45.529,27.059,0.0,12.19,11.171,6.645,7.665,2.179
"Short-term debt (% of exports of goods, services and primary income)",float64,2,253,2,0,0.468,1.205,99.216,0.0,0.836,0.836,0.521,.,.
Short-term debt (% of total external debt),float64,3,252,3,0,2.042,2.997,98.824,0.0,2.554,2.624,0.482,.,-0.636
Short-term debt (% of total reserves),float64,3,252,3,0,5.917,7.163,98.824,0.0,6.604,6.733,0.633,.,-0.878
Social contributions (% of revenue),float64,86,169,86,0,0.785,56.287,66.275,0.0,26.431,29.048,12.795,-0.229,-0.234
Social contributions (current LCU),float64,86,169,86,0,185925207.0,183695072890386.0,66.275,0.0,4671947807053.362,71256600000.0,26716955137208.316,40.417,6.422
Statistical performance indicators (SPI): Overall score (scale 0-100),float64,177,78,176,1,37.449,95.256,30.588,0.0,80.833,88.35,15.178,-0.032,-1.171
Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),float64,255,0,11,10,20.0,100.0,0.0,0.0,76.327,90.0,25.399,-1.314,-0.508
Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),float64,180,75,116,56,26.9,100.0,29.412,0.0,81.698,89.533,18.098,1.053,-1.406
Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),float64,252,3,251,1,11.525,94.312,1.176,0.0,61.364,70.691,24.944,-1.14,-0.573
Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),float64,177,78,105,56,31.358,94.175,30.588,0.0,73.283,78.925,14.529,0.582,-1.182
Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),float64,183,72,19,17,5.0,100.0,28.235,0.0,81.421,95.0,24.108,0.468,-1.216
"Stocks traded, total value (% of GDP)",float64,71,184,71,0,0.004,1102.605,72.157,0.0,58.943,8.939,164.758,28.209,5.091
"Stocks traded, total value (current US$)",float64,71,184,71,0,220000.0,45874145530000.0,72.157,0.0,1888946275492.958,37394110000.0,7535587799031.62,30.581,5.543
"Stocks traded, turnover ratio of domestic shares (%)",float64,68,187,68,0,0.093,252.405,73.333,0.0,32.08,21.598,41.781,12.912,3.124
Subsidies and other transfers (% of expense),float64,95,160,95,0,10.974,85.741,62.745,0.0,52.538,50.041,18.181,-0.548,-0.224
Subsidies and other transfers (current LCU),float64,95,160,95,0,270839653.0,523939435033996.0,62.745,0.0,13386187047015.2,154152200000.0,70910722631254.6,42.886,6.515
Surface area (sq. km),float64,165,90,91,70,10.0,17098250.0,35.294,0.0,734938.748,30689.0,2829426.556,22.652,4.777
"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",float64,31,224,31,0,9.1,45.5,87.843,0.0,24.889,24.67,9.327,-0.778,0.193
"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",float64,31,224,31,0,24.84,93.09,87.843,0.0,48.651,48.29,16.643,0.27,0.636
"Survival to age 65, female (% of cohort)",float64,170,85,170,0,56.103,96.358,33.333,0.0,89.128,91.006,6.16,8.088,-2.363
"Survival to age 65, male (% of cohort)",float64,170,85,170,0,46.517,93.952,33.333,0.0,81.11,84.509,9.624,1.378,-1.209
System of national accounts in use,float64,255,0,3,3,0.0,1.0,0.0,10.588,0.802,1.0,0.336,0.689,-1.44
"Tariff rate, applied, simple mean, all products (%)",float64,116,139,62,4,0.0,26.31,54.51,1.569,4.046,2.24,4.71,8.749,2.837
"Tariff rate, applied, simple mean, manufactured products (%)",float64,116,139,55,7,0.0,27.85,54.51,3.137,3.403,1.67,4.566,10.77,3.044
"Tariff rate, applied, simple mean, primary products (%)",float64,116,139,62,4,0.0,34.5,54.51,1.569,7.162,4.81,7.159,4.153,2.099
"Tariff rate, applied, weighted mean, all products (%)",float64,116,139,61,4,0.0,29.52,54.51,1.961,3.338,1.39,4.752,11.524,3.162
"Tariff rate, applied, weighted mean, manufactured products (%)",float64,116,139,56,6,0.0,21.85,54.51,3.137,2.994,1.64,4.173,9.008,2.937
"Tariff rate, applied, weighted mean, primary products (%)",float64,116,139,57,6,0.0,45.12,54.51,2.745,4.427,1.34,6.795,12.456,3.084
"Tariff rate, most favored nation, simple mean, all products (%)",float64,117,138,61,6,0.0,31.54,54.118,1.569,6.242,5.24,4.564,10.716,2.741
"Tariff rate, most favored nation, simple mean, manufactured products (%)",float64,117,138,50,10,0.0,33.23,54.118,3.137,4.838,4.1,4.465,17.255,3.594
"Tariff rate, most favored nation, simple mean, primary products (%)",float64,117,138,60,7,0.0,33.35,54.118,1.569,10.406,8.99,7.174,2.058,1.393
"Tariff rate, most favored nation, weighted mean, all products (%)",float64,116,139,62,4,0.0,29.52,54.51,1.569,4.592,2.85,4.686,9.929,2.927
"Tariff rate, most favored nation, weighted mean, manufactured products (%)",float64,116,139,54,7,0.0,21.85,54.51,3.137,4.154,3.24,4.051,7.55,2.631
"Tariff rate, most favored nation, weighted mean, primary products (%)",float64,116,139,61,4,0.0,45.12,54.51,1.961,6.159,2.84,7.375,7.642,2.501
Tax revenue (% of GDP),float64,95,160,95,0,0.535,34.956,62.745,0.0,19.63,21.2,6.481,0.329,-0.539
Tax revenue (current LCU),float64,95,160,95,0,271326460.0,398730109278626.0,62.745,0.0,9933392467017.05,177933500000.0,54297106073808.76,43.787,6.62
Taxes less subsidies on products (constant LCU),float64,178,77,177,1,-4308422228.701,158055500000000.0,30.196,0.784,3299106255325.834,22982336500.0,20121950300166.19,53.33,7.325
Taxes less subsidies on products (current LCU),float64,190,65,189,1,-3277558897.461,187582500000000.0,25.49,0.784,3889198192459.248,23188652000.0,23481324888435.203,56.43,7.513
Taxes less subsidies on products (current US$),float64,190,65,189,1,-10669658015.4,829217085000.0,25.49,0.784,51555026996.322,11774726859.425,102056349340.872,20.16,3.836
Taxes on exports (% of tax revenue),float64,6,249,6,0,0.021,16.06,97.647,0.0,7.72,7.085,7.218,-1.959,0.191
Taxes on exports (current LCU),float64,6,249,6,0,95876067.0,2730231000000.0,97.647,0.0,877014886546.167,372000000.0,1359734321910.63,-1.819,0.978
Taxes on goods and services (% of revenue),float64,95,160,95,0,1.823,63.127,62.745,0.0,29.623,30.586,11.117,1.295,0.233
Taxes on goods and services (% value added of industry and services),float64,89,166,89,0,0.402,24.792,65.098,0.0,11.823,12.388,4.857,0.653,0.087
Taxes on goods and services (current LCU),float64,95,160,95,0,128124358.0,118303751832880.0,62.745,0.0,3619940159873.055,64606000000.0,17431551484664.441,39.032,6.192
"Taxes on income, profits and capital gains (% of revenue)",float64,91,164,91,0,1.849,67.857,64.314,0.0,28.35,27.594,14.912,-0.069,0.559
"Taxes on income, profits and capital gains (% of total taxes)",float64,91,164,91,0,5.628,92.824,64.314,0.0,44.639,45.749,18.654,0.439,0.26
"Taxes on income, profits and capital gains (current LCU)",float64,91,164,91,0,122798201.0,237270631673628.0,64.314,0.0,5526492645380.246,76408703000.0,31838713606101.703,44.066,6.644
Taxes on international trade (% of revenue),float64,54,201,54,0,-0.008,19.637,78.824,0.0,1.771,0.607,3.575,15.138,3.718
Taxes on international trade (current LCU),float64,54,201,54,0,-1199480.936,9810011835559.0,78.824,0.0,498025352974.494,3420321500.0,1855645050103.992,18.462,4.292
"Technical cooperation grants (BoP, current US$)",float64,9,246,9,0,530000.0,12780000.0,96.471,0.0,5293333.333,4230000.0,3699652.011,0.994,0.988
Terms of trade adjustment (constant LCU),float64,172,83,169,1,-127210341277730.88,15005243448809.008,32.549,1.569,-1661123277294.747,0.0,14280464507786.082,67.072,-8.028
Terrestrial and marine protected areas (% of total territorial area),float64,164,91,125,38,0.0,99.957,35.686,1.176,20.364,14.988,23.025,3.951,1.942
Terrestrial protected areas (% of total land area),float64,164,91,154,9,0.0,61.521,35.686,1.176,21.983,20.119,14.393,-0.188,0.58
"Tertiary education, academic staff (% female)",float64,103,152,103,0,15.385,71.429,59.608,0.0,46.468,46.835,8.942,1.336,-0.026
Textiles and clothing (% of value added in manufacturing),float64,53,202,53,0,0.0,13.692,79.216,0.392,2.792,2.113,2.495,6.404,2.243
Time required to obtain an operating license (days),float64,17,238,17,0,3.4,151.4,93.333,0.0,51.965,38.3,45.018,-0.172,0.914
Time spent dealing with the requirements of government regulations (% of senior management time),float64,18,237,18,0,0.0,20.7,92.941,0.392,9.483,9.0,5.475,-0.3,0.369
Time to obtain an electrical connection (days),float64,5,250,5,0,5.5,104.2,98.039,0.0,40.98,32.1,37.635,3.013,1.574
Total debt service (% of GNI),float64,3,252,3,0,1.592,3.519,98.824,0.0,2.274,1.711,1.08,.,1.709
"Total debt service (% of exports of goods, services and primary income)",float64,3,252,3,0,1.223,2.652,98.824,0.0,2.073,2.344,0.752,.,-1.411
Total fisheries production (metric tons),float64,141,114,141,0,130.69,5487045.0,44.706,0.0,500122.353,37206.85,1190905.752,7.966,3.013
Total greenhouse gas emissions excluding LULUCF (% change from 1990),float64,228,27,220,5,-67.695,1098.913,10.588,0.0,76.112,10.043,185.918,14.382,3.458
Total greenhouse gas emissions excluding LULUCF (Mt CO2e),float64,228,27,219,6,0.001,6046.216,10.588,0.0,233.508,42.362,757.863,43.869,6.315
Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),float64,228,27,228,0,0.06,84.713,10.588,0.0,11.594,8.079,12.587,13.199,3.195
Total natural resources rents (% of GDP),float64,73,182,60,1,0.0,33.683,71.373,5.49,3.893,0.189,8.136,4.024,2.244
Total reserves (% of total external debt),float64,3,252,3,0,30.322,44.34,98.824,0.0,38.836,41.847,7.478,.,-1.518
"Total reserves (includes gold, current US$)",float64,186,69,186,0,225400000.0,1405748991418.92,27.059,0.0,131474607595.516,32806404597.269,243963685448.535,9.864,2.984
Total reserves in months of imports,float64,176,79,176,0,0.07,25.039,30.98,0.0,4.587,3.155,4.58,3.451,1.787
Total reserves minus gold (current US$),float64,186,69,186,0,225400000.0,1356244308425.7,27.059,0.0,107285533373.991,26317893500.0,217077842923.88,14.339,3.552
Trade (% of GDP),float64,191,64,191,0,24.899,402.46,25.098,0.0,127.012,104.473,76.596,3.337,1.715
Trade in services (% of GDP),float64,190,65,190,0,5.281,329.077,25.49,0.0,46.596,28.759,50.488,12.543,3.066
"Trademark applications, nonresident, by count",float64,54,201,54,0,327.0,347735.0,78.824,0.0,28474.852,8279.5,58315.879,18.809,4.054
"Trademark applications, resident, by count",float64,54,201,54,0,33.0,551764.0,78.824,0.0,55752.278,8130.0,110616.912,7.749,2.716
Trained teachers in lower secondary education (% of total teachers),float64,40,215,19,2,50.482,100.0,84.314,0.0,92.117,100.0,14.099,3.784,-2.15
"Trained teachers in lower secondary education, female (% of female teachers)",float64,42,213,20,3,0.0,100.0,83.529,0.392,85.35,99.993,27.708,4.454,-2.268
"Trained teachers in lower secondary education, male (% of male teachers)",float64,42,213,19,3,0.0,100.0,83.529,1.176,85.371,99.413,27.538,4.914,-2.386
Trained teachers in preprimary education (% of total teachers),float64,56,199,33,1,35.616,100.0,78.039,0.0,86.904,97.662,17.67,0.994,-1.323
"Trained teachers in preprimary education, female (% of female teachers)",float64,54,201,31,1,35.862,100.0,78.824,0.0,86.726,98.833,17.948,0.898,-1.301
"Trained teachers in preprimary education, male (% of male teachers)",float64,50,205,18,4,0.0,100.0,80.392,0.784,82.076,100.0,28.312,1.514,-1.58
Trained teachers in primary education (% of total teachers),float64,69,186,43,1,16.129,100.0,72.941,0.0,87.703,96.581,18.406,4.134,-2.021
"Trained teachers in primary education, female (% of female teachers)",float64,64,191,40,1,8.333,100.0,74.902,0.0,87.133,96.693,19.328,4.563,-2.065
"Trained teachers in primary education, male (% of male teachers)",float64,64,191,39,2,9.524,100.0,74.902,0.0,86.153,95.023,20.986,5.256,-2.232
Trained teachers in secondary education (% of total teachers),float64,61,194,38,1,6.278,100.0,76.078,0.0,87.971,95.091,20.406,7.168,-2.586
"Trained teachers in secondary education, female (% of female teachers)",float64,61,194,37,2,2.844,100.0,76.078,0.0,84.436,94.969,27.403,3.646,-2.149
"Trained teachers in secondary education, male (% of male teachers)",float64,61,194,38,1,5.333,100.0,76.078,0.0,83.532,93.25,26.983,3.091,-2.029
Trained teachers in upper secondary education (% of total teachers),float64,41,214,21,1,50.727,100.0,83.922,0.0,91.528,100.0,14.322,3.391,-2.071
"Trained teachers in upper secondary education, female (% of female teachers)",float64,43,212,22,1,5.814,100.0,83.137,0.0,86.053,100.0,25.586,4.541,-2.283
"Trained teachers in upper secondary education, male (% of male teachers)",float64,43,212,23,1,12.5,100.0,83.137,0.0,84.962,98.361,25.068,2.612,-1.926
Transport services (% of commercial service exports),float64,190,65,190,0,0.839,74.931,25.49,0.0,21.752,17.977,16.408,0.425,0.989
Transport services (% of commercial service imports),float64,190,65,190,0,1.468,83.932,25.49,0.0,25.766,23.108,12.849,3.757,1.599
"Transport services (% of service exports, BoP)",float64,190,65,190,0,0.839,70.009,25.49,0.0,21.326,17.19,16.144,0.283,0.943
"Transport services (% of service imports, BoP)",float64,190,65,190,0,1.467,77.927,25.49,0.0,25.3,22.283,12.399,3.243,1.509
Travel services (% of commercial service exports),float64,190,65,190,0,0.682,93.493,25.49,0.0,27.268,16.071,25.336,0.3,1.199
Travel services (% of commercial service imports),float64,190,65,190,0,0.686,52.998,25.49,0.0,16.948,15.221,10.928,0.966,0.926
"Travel services (% of service exports, BoP)",float64,190,65,190,0,0.681,92.44,25.49,0.0,26.404,15.959,24.356,0.451,1.216
"Travel services (% of service imports, BoP)",float64,190,65,190,0,0.686,52.329,25.49,0.0,16.619,15.016,10.566,0.832,0.87
"Tuberculosis case detection rate (%, all forms)",float64,213,42,16,8,29.0,190.0,16.471,0.0,88.033,87.0,9.779,65.2,5.293
Tuberculosis treatment success rate (% of new cases),float64,117,138,45,26,1.0,100.0,54.118,0.0,72.632,76.0,20.55,2.392,-1.366
