Feature,Dtype,# Count,# NaN,# Unique,# Dupes,Min,Max,% NaN,% Zero,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Service imports (BoP, current US$)",float64,141,21,141,0,31525081.73,539888111869.13,12.963,0.0,21581880746.364,3477656982.645,70602212735.894,38.94,6.124
"Services, value added (% of GDP)",float64,157,5,157,0,25.421,77.587,3.086,0.0,54.716,55.471,9.53,0.624,-0.336
"Services, value added (annual % growth)",float64,155,7,155,0,-100.0,43.008,4.321,0.0,4.996,4.797,10.34,70.478,-6.556
"Services, value added (constant 2015 US$)",float64,155,7,155,0,0.0,9167766665032.137,4.321,0.617,281043453186.024,21047475108.205,1215517192889.99,45.052,6.703
"Services, value added (constant LCU)",float64,155,7,155,0,0.0,8935222000000000.0,4.321,0.617,286603494670739.1,349490719100.0,1385267041136549.8,27.283,5.25
"Services, value added (current LCU)",float64,157,5,157,0,167351300.0,6.9039487e+16,3.086,0.0,1121977586199065.2,472604800000.0,7148030079629153.0,64.68,7.796
"Services, value added (current US$)",float64,155,7,155,0,167351300.0,9715395203395.031,4.321,0.0,294237243340.533,18773825294.911,1329053905093.022,45.539,6.765
"Services, value added per worker (constant 2015 US$)",float64,141,21,141,0,0.0,39582.389,12.963,0.617,17413.811,17607.42,6337.472,2.059,0.871
Sex ratio at birth (male births per female births),float64,108,54,47,32,1.011,1.126,33.333,0.0,1.055,1.051,0.02,1.64,0.799
"Share of tariff lines with international peaks, all products (%)",float64,80,82,76,1,0.0,58.387,50.617,3.086,13.41,7.757,13.782,0.688,1.069
"Share of tariff lines with international peaks, manufactured products (%)",float64,80,82,73,1,0.0,52.601,50.617,4.938,12.28,6.79,13.624,-0.008,0.922
"Share of tariff lines with international peaks, primary products (%)",float64,80,82,76,1,0.0,80.978,50.617,3.086,18.883,13.75,18.64,1.116,1.278
"Share of tariff lines with specific rates, all products (%)",float64,80,82,47,1,0.0,1.197,50.617,20.988,0.15,0.021,0.261,4.918,2.192
"Share of tariff lines with specific rates, manufactured products (%)",float64,80,82,31,1,0.0,0.608,50.617,30.864,0.08,0.0,0.16,3.322,2.117
"Share of tariff lines with specific rates, primary products (%)",float64,80,82,37,1,0.0,9.024,50.617,27.16,0.607,0.0,1.63,14.48,3.79
"Share of youth not in education, employment or training, female (% of female youth population)",float64,88,74,88,0,4.836,52.713,45.679,0.0,25.872,25.796,9.333,-0.185,0.193
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",float64,145,17,143,2,4.833,52.953,10.494,0.0,25.186,25.837,9.864,0.068,0.16
"Share of youth not in education, employment or training, male (% of male youth population)",float64,88,74,88,0,5.168,42.149,45.679,0.0,18.547,17.191,7.741,0.467,0.902
"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",float64,145,17,144,1,1.842,42.21,10.494,0.0,17.441,16.79,7.525,0.301,0.446
"Share of youth not in education, employment or training, total (% of youth population)",float64,88,74,88,0,5.149,40.836,45.679,0.0,22.193,21.441,7.473,0.075,0.4
"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",float64,145,17,144,1,3.546,40.836,10.494,0.0,21.235,21.365,7.622,0.018,-0.057
"Short-term debt (% of exports of goods, services and primary income)",float64,131,31,128,1,0.0,109.192,19.136,2.469,20.315,18.273,18.783,6.391,2.04
Short-term debt (% of total external debt),float64,141,21,133,3,0.0,53.194,12.963,3.704,14.641,11.803,12.167,1.36,1.178
Short-term debt (% of total reserves),float64,130,32,127,1,0.0,238.078,19.753,2.469,42.041,31.947,38.794,4.159,1.593
Social contributions (% of revenue),float64,56,106,56,0,0.571,41.459,65.432,0.0,18.778,17.829,12.915,-1.263,0.209
Social contributions (current LCU),float64,56,106,56,0,474390000.0,62026593471124.1,65.432,0.0,3185934507257.636,52599296500.0,10911917920576.363,23.056,4.788
Statistical performance indicators (SPI): Overall score (scale 0-100),float64,154,8,154,0,23.497,91.638,4.938,0.0,69.036,74.105,16.076,0.027,-0.856
Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),float64,162,0,14,13,20.0,100.0,0.0,0.0,77.942,80.0,21.37,-0.099,-0.836
Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),float64,157,5,104,46,0.467,97.167,3.086,0.0,69.063,69.133,20.569,1.473,-1.199
Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),float64,159,3,158,1,49.237,94.188,1.852,0.0,76.583,77.763,10.646,-0.605,-0.493
Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),float64,157,5,107,48,7.617,86.9,3.086,0.0,57.796,61.225,17.542,0.371,-0.841
Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),float64,159,3,19,19,10.0,100.0,1.852,0.0,61.824,60.0,22.68,-0.616,-0.371
"Stocks traded, total value (% of GDP)",float64,41,121,41,0,0.003,226.481,74.691,0.0,32.247,1.883,52.282,4.721,2.096
"Stocks traded, total value (current US$)",float64,41,121,41,0,370000.0,40359993540000.0,74.691,0.0,1949759985365.854,6502170000.0,7957080474636.284,18.818,4.426
"Stocks traded, turnover ratio of domestic shares (%)",float64,41,121,41,0,0.156,388.882,74.691,0.0,50.732,7.916,94.726,4.553,2.304
Subsidies and other transfers (% of expense),float64,71,91,71,0,7.098,73.853,56.173,0.0,44.39,42.066,17.723,-1.042,-0.084
Subsidies and other transfers (current LCU),float64,71,91,71,0,1261280379.73,1231610065259359.0,56.173,0.0,34471399076681.586,247216460000.0,163827263955039.0,42.911,6.272
Surface area (sq. km),float64,106,56,56,48,30.0,9562910.0,34.568,0.0,856090.048,146839.463,1797980.054,14.731,3.721
"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",float64,22,140,22,0,3.72,13.95,86.42,0.0,7.155,6.65,2.377,1.838,0.985
"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",float64,22,140,22,0,7.65,34.74,86.42,0.0,17.308,16.245,6.478,1.194,0.979
"Survival to age 65, female (% of cohort)",float64,108,54,108,0,57.78,94.052,33.333,0.0,80.942,82.521,7.485,0.924,-1.061
"Survival to age 65, male (% of cohort)",float64,108,54,108,0,40.904,91.114,33.333,0.0,68.724,69.104,9.236,0.115,-0.257
System of national accounts in use,float64,162,0,3,3,0.0,1.0,0.0,3.704,0.802,1.0,0.281,0.147,-1.064
"Tariff rate, applied, simple mean, all products (%)",float64,80,82,75,5,0.4,19.97,50.617,0.0,6.734,6.02,3.975,1.007,0.835
"Tariff rate, applied, simple mean, manufactured products (%)",float64,80,82,77,2,0.24,18.9,50.617,0.0,6.47,5.725,3.941,0.729,0.801
"Tariff rate, applied, simple mean, primary products (%)",float64,80,82,78,1,0.37,27.53,50.617,0.0,8.619,6.395,6.128,1.204,1.337
"Tariff rate, applied, weighted mean, all products (%)",float64,80,82,77,3,0.34,18.18,50.617,0.0,5.103,3.785,4.068,2.594,1.602
"Tariff rate, applied, weighted mean, manufactured products (%)",float64,80,82,79,1,0.19,16.32,50.617,0.0,4.853,3.95,3.763,0.579,1.083
"Tariff rate, applied, weighted mean, primary products (%)",float64,80,82,78,2,0.08,38.57,50.617,0.0,5.852,3.56,6.661,12.326,3.197
"Tariff rate, most favored nation, simple mean, all products (%)",float64,80,82,73,7,0.79,19.03,50.617,0.0,7.976,7.53,3.807,0.774,0.705
"Tariff rate, most favored nation, simple mean, manufactured products (%)",float64,80,82,69,9,0.77,18.45,50.617,0.0,7.384,6.435,3.823,0.667,0.816
"Tariff rate, most favored nation, simple mean, primary products (%)",float64,80,82,73,7,0.86,31.53,50.617,0.0,9.675,8.2,5.867,2.569,1.473
"Tariff rate, most favored nation, weighted mean, all products (%)",float64,80,82,78,2,1.55,20.0,50.617,0.0,7.153,6.485,3.762,2.764,1.454
"Tariff rate, most favored nation, weighted mean, manufactured products (%)",float64,80,82,75,5,1.03,16.32,50.617,0.0,6.616,5.87,3.37,0.347,0.85
"Tariff rate, most favored nation, weighted mean, primary products (%)",float64,80,82,80,0,0.74,44.87,50.617,0.0,8.832,7.91,7.069,13.471,3.143
Tax revenue (% of GDP),float64,73,89,73,0,5.395,28.064,54.938,0.0,15.821,15.139,4.907,-0.157,0.343
Tax revenue (current LCU),float64,73,89,73,0,1415049381.76,2273166824777960.0,54.938,0.0,60311387570282.64,865227128878.961,319894313802041.44,38.423,6.148
Taxes less subsidies on products (constant LCU),float64,146,16,146,0,-6613473900.0,779548000000000.0,9.877,0.0,27435353504163.254,29793881950.0,122604887468787.7,22.878,4.843
Taxes less subsidies on products (current LCU),float64,145,17,145,0,-14418000000.0,3796638000000000.0,10.494,0.0,75234953479404.53,54453914600.0,411365386301501.4,55.884,7.129
Taxes less subsidies on products (current US$),float64,143,19,143,0,-3193762217.78,274213341595.954,11.728,0.0,17630494474.951,3014387202.544,42931449648.944,20.026,4.21
Taxes on exports (% of tax revenue),float64,38,124,38,0,0.0,19.303,76.543,0.0,3.083,0.251,5.938,2.305,1.958
Taxes on exports (current LCU),float64,38,124,38,0,127.95,39819938924131.0,76.543,0.0,2180342827266.616,831028396.565,8408243848658.252,16.512,4.175
Taxes on goods and services (% of revenue),float64,73,89,73,0,3.952,54.398,54.938,0.0,33.7,32.672,12.194,-0.569,-0.142
Taxes on goods and services (% value added of industry and services),float64,73,89,73,0,0.946,20.325,54.938,0.0,10.179,9.23,4.916,-0.591,0.415
Taxes on goods and services (current LCU),float64,73,89,73,0,689100095.02,1103076547902560.0,54.938,0.0,29434678823996.688,449638810049.68,155181537533923.44,38.396,6.143
"Taxes on income, profits and capital gains (% of revenue)",float64,73,89,73,0,2.064,50.673,54.938,0.0,24.442,24.675,11.399,-0.454,0.204
"Taxes on income, profits and capital gains (% of total taxes)",float64,73,89,73,0,5.129,79.212,54.938,0.0,37.157,37.592,15.02,0.46,0.406
"Taxes on income, profits and capital gains (current LCU)",float64,73,89,73,0,442861999.4,998213803714799.0,54.938,0.0,26488758077555.445,276096607006.271,141717254577597.38,37.793,6.11
Taxes on international trade (% of revenue),float64,73,89,73,0,0.0,27.261,54.938,0.0,5.625,3.147,6.155,2.298,1.747
Taxes on international trade (current LCU),float64,73,89,73,0,6386.88,90147888278848.0,54.938,0.0,2683765484939.403,36850664483.9,13461412048341.562,35.027,5.948
"Technical cooperation grants (BoP, current US$)",float64,108,54,108,0,740000.0,657880000.0,33.333,0.0,85568981.481,48010000.0,118297334.941,8.897,2.794
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),float64,1,161,1,0,19.4,19.4,99.383,0.0,19.4,19.4,,.,.
Terms of trade adjustment (constant LCU),float64,126,36,126,0,-1585600410845233.8,50484873227390.125,22.222,0.617,-27746792651178.414,36670582.986,180106340425725.78,52.562,-7.024
Terrestrial and marine protected areas (% of total territorial area),float64,106,56,71,35,0.011,29.256,34.568,0.0,9.887,8.691,8.375,-0.47,0.645
Terrestrial protected areas (% of total land area),float64,106,56,104,2,0.128,37.891,34.568,0.0,15.011,13.843,8.514,0.305,0.64
"Tertiary education, academic staff (% female)",float64,75,87,74,1,39.441,80.74,53.704,0.0,51.633,50.066,7.883,0.841,0.554
Textiles and clothing (% of value added in manufacturing),float64,28,134,28,0,0.814,30.859,82.716,0.0,7.997,5.441,7.37,3.099,1.767
Time required to obtain an operating license (days),float64,14,148,13,1,4.6,118.3,91.358,0.0,30.493,19.15,30.637,4.965,2.15
Time spent dealing with the requirements of government regulations (% of senior management time),float64,14,148,14,0,1.3,26.2,91.358,0.0,10.057,8.45,7.066,0.823,1.064
Time to obtain an electrical connection (days),float64,2,160,2,0,18.6,26.4,98.765,0.0,22.5,22.5,5.515,.,.
Total debt service (% of GNI),float64,140,22,140,0,0.045,28.827,13.58,0.0,7.232,5.722,5.965,2.56,1.608
"Total debt service (% of exports of goods, services and primary income)",float64,136,26,136,0,0.169,82.978,16.049,0.0,17.404,14.161,13.801,4.619,1.828
Total fisheries production (metric tons),float64,99,63,99,0,201.0,88567716.02,38.889,0.0,2616735.891,37350.93,12628197.39,40.876,6.344
Total greenhouse gas emissions excluding LULUCF (% change from 1990),float64,153,9,151,2,-77.689,4561.946,5.556,0.0,191.404,71.026,640.39,31.198,5.484
Total greenhouse gas emissions excluding LULUCF (Mt CO2e),float64,153,9,151,2,0.003,15943.987,5.556,0.0,472.842,38.849,2142.832,45.81,6.804
Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),float64,153,9,153,0,0.063,24.045,5.556,0.0,5.829,5.087,3.986,3.782,1.635
Total natural resources rents (% of GDP),float64,52,110,50,1,0.0,61.035,67.901,1.852,7.704,1.84,12.735,6.027,2.387
Total reserves (% of total external debt),float64,130,32,130,0,7.334,1110.236,19.753,0.0,79.333,36.618,155.279,27.07,4.981
"Total reserves (includes gold, current US$)",float64,142,20,142,0,44271185.588,3449544415518.98,12.346,0.0,111474186304.758,8203955848.63,489152986609.217,42.102,6.529
Total reserves in months of imports,float64,136,26,136,0,1.222,36.814,16.049,0.0,6.146,5.2,4.168,21.43,3.599
Total reserves minus gold (current US$),float64,142,20,142,0,44271185.588,3313920330628.85,12.346,0.0,105539680790.329,6706034840.085,471085009634.303,42.13,6.533
Trade (% of GDP),float64,137,25,137,0,26.641,166.147,15.432,0.0,85.849,82.698,34.364,-0.665,0.353
Trade in services (% of GDP),float64,141,21,141,0,3.582,101.65,12.963,0.0,25.083,20.6,19.68,2.671,1.524
"Trademark applications, nonresident, by count",float64,40,122,40,0,182.0,261982.0,75.309,0.0,19724.975,8734.0,41583.015,31.252,5.339
"Trademark applications, resident, by count",float64,39,123,39,0,3.0,9192753.0,75.926,0.0,283790.949,8878.0,1468441.415,38.505,6.188
Trained teachers in lower secondary education (% of total teachers),float64,42,120,33,1,0.0,100.0,74.074,0.617,81.065,90.446,24.351,2.075,-1.527
"Trained teachers in lower secondary education, female (% of female teachers)",float64,42,120,32,1,0.0,100.0,74.074,0.617,81.869,92.107,24.072,2.403,-1.627
"Trained teachers in lower secondary education, male (% of male teachers)",float64,42,120,33,1,0.0,100.0,74.074,0.617,78.718,88.815,25.557,0.958,-1.199
Trained teachers in preprimary education (% of total teachers),float64,62,100,45,2,0.0,100.0,61.728,1.235,80.806,91.879,25.609,2.716,-1.752
"Trained teachers in preprimary education, female (% of female teachers)",float64,60,102,44,2,0.0,100.0,62.963,1.235,80.739,92.03,25.885,2.655,-1.756
"Trained teachers in preprimary education, male (% of male teachers)",float64,50,112,28,3,0.0,100.0,69.136,1.852,81.131,93.328,28.833,2.797,-1.891
Trained teachers in primary education (% of total teachers),float64,81,81,65,1,0.0,100.0,50.0,0.617,86.58,94.764,19.656,6.04,-2.287
"Trained teachers in primary education, female (% of female teachers)",float64,77,85,62,1,0.0,100.0,52.469,0.617,86.348,93.4,19.912,6.015,-2.29
"Trained teachers in primary education, male (% of male teachers)",float64,77,85,61,1,0.0,100.0,52.469,0.617,83.406,91.842,21.668,2.936,-1.706
Trained teachers in secondary education (% of total teachers),float64,61,101,48,1,0.0,100.0,62.346,0.617,78.299,85.027,24.014,0.6,-1.073
"Trained teachers in secondary education, female (% of female teachers)",float64,60,102,47,1,0.0,100.0,62.963,0.617,79.296,85.957,23.277,1.221,-1.237
"Trained teachers in secondary education, male (% of male teachers)",float64,60,102,47,1,0.0,100.0,62.963,0.617,75.176,80.351,26.362,-0.266,-0.829
Trained teachers in upper secondary education (% of total teachers),float64,45,117,36,1,0.0,100.0,72.222,0.617,82.43,87.42,21.94,4.114,-1.895
"Trained teachers in upper secondary education, female (% of female teachers)",float64,45,117,36,1,0.0,100.0,72.222,0.617,83.412,90.077,21.503,4.734,-2.027
"Trained teachers in upper secondary education, male (% of male teachers)",float64,45,117,36,1,0.0,100.0,72.222,0.617,80.495,85.801,22.942,3.057,-1.65
Transport services (% of commercial service exports),float64,138,24,138,0,0.812,70.121,14.815,0.0,20.085,17.666,14.839,1.468,1.198
Transport services (% of commercial service imports),float64,139,23,139,0,8.994,63.555,14.198,0.0,35.533,34.041,11.636,-0.163,0.191
"Transport services (% of service exports, BoP)",float64,138,24,138,0,0.8,69.843,14.815,0.0,19.16,17.124,14.08,1.965,1.276
"Transport services (% of service imports, BoP)",float64,139,23,139,0,8.806,62.459,14.198,0.0,34.717,33.371,11.3,-0.048,0.179
Travel services (% of commercial service exports),float64,137,25,137,0,0.367,95.996,15.432,0.0,40.804,40.624,25.068,-0.711,0.324
Travel services (% of commercial service imports),float64,139,23,139,0,1.655,79.296,14.198,0.0,21.348,17.699,15.031,3.539,1.69
"Travel services (% of service exports, BoP)",float64,137,25,137,0,0.366,95.786,15.432,0.0,39.995,39.86,24.818,-0.656,0.352
"Travel services (% of service imports, BoP)",float64,139,23,139,0,1.652,73.738,14.198,0.0,20.78,17.246,14.395,3.137,1.612
"Tuberculosis case detection rate (%, all forms)",float64,158,4,59,38,0.0,110.0,2.469,1.235,67.386,69.0,18.952,1.42,-0.78
Tuberculosis treatment success rate (% of new cases),float64,100,62,40,26,0.0,100.0,38.272,0.617,76.34,81.0,15.564,5.574,-1.833
UHC service coverage index,float64,53,109,28,15,46.0,83.0,67.284,0.0,68.943,71.0,9.486,-0.426,-0.624
Unemployment with advanced education (% of total labor force with advanced education),float64,89,73,89,0,1.222,18.841,45.062,0.0,7.227,6.076,4.498,-0.211,0.792
"Unemployment with advanced education, female (% of female labor force with advanced education)",float64,89,73,89,0,0.729,29.244,45.062,0.0,8.333,6.509,5.861,1.081,1.166
"Unemployment with advanced education, male (% of male labor force with advanced education)",float64,88,74,87,1,1.23,16.344,45.679,0.0,6.311,5.379,3.857,-0.024,0.877
Unemployment with basic education (% of total labor force with basic education),float64,93,69,91,2,0.462,40.303,42.593,0.0,10.235,8.063,9.063,2.152,1.498
"Unemployment with basic education, female (% of female labor force with basic education)",float64,93,69,93,0,0.225,43.333,42.593,0.0,11.546,9.832,10.16,1.691,1.393
"Unemployment with basic education, male (% of male labor force with basic education)",float64,93,69,93,0,0.495,38.154,42.593,0.0,9.674,7.388,8.742,1.744,1.434
